exp_name,date,refreshrate(hz),screenresolutionvert(pixels),screenresolutionhori(pixels),screenwidth(cm),eccentricity,Stim_size,left-handed,age,gender,participant,language,TrialNumber,bgori,temp,staircase,targetloc,cond,ran,order,resp,rt,acc,contrast
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,121,90,0,1,1,1,1.0,120.0,1.0,0.7424195,1.0,0.3366825674841127
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,122,90,0,2,1,1,1.0,121.0,1.0,1.0527304,1.0,0.2989817634696808
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,123,90,0,1,1,1,1.0,122.0,1.0,0.6807683,1.0,0.3172726709880634
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,124,90,0,2,1,1,1.0,123.0,0.0,1.0898542,0.0,0.2931221993567684
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,125,90,0,2,1,1,1.0,124.0,1.0,0.4556867,1.0,0.33008412794392594
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,126,90,0,2,1,1,1.0,125.0,1.0,0.6698766,1.0,0.32361500725945164
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,127,90,0,1,1,1,1.0,126.0,0.0,0.9771728,0.0,0.28174533472756413
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,128,90,0,1,1,1,1.0,127.0,1.0,0.9681925,1.0,0.3502777952346755
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,129,90,0,2,0,1,1.0,128.0,1.0,0.6269395,0.0,0.3172726709880634
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,130,90,0,2,1,1,1.0,129.0,1.0,0.4430482,1.0,0.3434129109865918
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,131,90,0,1,0,1,1.0,130.0,0.0,0.8325893,1.0,0.3366825674841127
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,132,90,0,1,0,1,1.0,131.0,0.0,0.9178862,1.0,0.33008412794392594
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,133,90,0,2,1,1,1.0,132.0,1.0,0.6280971,1.0,0.3434129109865918
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,134,90,0,1,0,1,1.0,133.0,0.0,0.5721892,1.0,0.32361500725945164
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,135,90,0,2,0,1,1.0,134.0,0.0,0.8510263,1.0,0.3366825674841127
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,136,90,0,2,0,1,1.0,135.0,0.0,0.6044793,1.0,0.33008412794392594
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,137,90,0,2,1,1,1.0,136.0,1.0,0.492585,1.0,0.32361500725945164
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,138,90,0,2,1,1,1.0,137.0,1.0,0.5759717,1.0,0.3110546343581532
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,139,90,0,1,0,1,1.0,138.0,0.0,0.772614,1.0,0.3110546343581532
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,140,90,0,1,0,1,1.0,139.0,0.0,0.9068646,1.0,0.2989817634696808
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,141,90,0,1,0,1,1.0,140.0,0.0,0.6917007,1.0,0.27622357703508327
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,142,90,0,1,1,1,1.0,141.0,1.0,1.1809912,1.0,0.2655025936014887
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,143,90,0,1,1,1,1.0,142.0,1.0,0.8184787,1.0,0.25519772050509687
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,144,90,0,2,1,1,1.0,143.0,1.0,0.7309846,1.0,0.30495846129566156
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,145,90,0,2,0,1,1.0,144.0,0.0,0.7056176,1.0,0.2989817634696808
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,146,90,0,1,0,1,1.0,145.0,0.0,0.8763392,1.0,0.25019625356806596
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,147,90,0,2,0,1,1.0,146.0,0.0,0.8809469,1.0,0.2931221993567684
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,148,90,0,1,1,1,1.0,147.0,1.0,1.4269136,1.0,0.2404854608890255
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,149,90,0,2,0,1,1.0,148.0,0.0,0.7710277,1.0,0.2931221993567684
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,150,90,0,2,0,1,1.0,149.0,0.0,0.5820818,1.0,0.28737747332359304
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,151,90,0,1,0,1,1.0,150.0,0.0,0.6148984,1.0,0.2357723306969045
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,152,90,0,2,0,1,1.0,151.0,0.0,1.1848648,1.0,0.28174533472756413
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,153,90,0,1,1,1,1.0,152.0,1.0,0.6956994,1.0,0.2266213694406883
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,154,90,0,1,0,1,1.0,153.0,0.0,0.6494832,1.0,0.21355654889620218
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,155,90,0,1,0,1,1.0,154.0,0.0,0.7215962,1.0,0.16840734593483328
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,156,90,0,1,0,1,1.0,155.0,1.0,0.7462957,0.0,0.15869858917265317
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,157,90,0,1,1,1,1.0,156.0,0.0,0.7593215,0.0,0.2266213694406883
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,158,90,0,1,1,1,1.0,157.0,1.0,0.7472339,1.0,0.25019625356806596
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,159,90,0,2,0,1,1.0,158.0,0.0,1.027207,1.0,0.27622357703508327
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,160,90,0,1,0,1,1.0,159.0,0.0,1.1228765,1.0,0.25019625356806596
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,161,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,162,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,163,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,164,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,165,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,166,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,167,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,168,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,169,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,170,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,171,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,172,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,173,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,174,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,175,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,176,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,177,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,178,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,179,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,180,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,181,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,182,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,183,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,184,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,185,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,186,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,187,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,188,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,189,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,190,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,191,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,192,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,193,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,194,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,195,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,196,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,197,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,198,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,199,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,200,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,201,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,202,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,203,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,204,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,205,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,206,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,207,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,208,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,209,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,210,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,211,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,212,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,213,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,214,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,215,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,216,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,217,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,218,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,219,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,220,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,221,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,222,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,223,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,224,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,225,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,226,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,227,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,228,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,229,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,230,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,231,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,232,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,233,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,234,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,235,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,236,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,237,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,238,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,239,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,240,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,241,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,242,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,243,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,244,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,245,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,246,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,247,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,248,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,249,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,250,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,251,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,252,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,253,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,254,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,255,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,256,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,257,361,0,1,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,258,361,0,2,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,259,361,0,1,1,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,260,361,0,2,0,3,0.0,--,--,--,--,--
Contrast Stuff,2022_Oct_14_1141,100,1200,1920,49,3,3,False,53,female,Bea,fr,261,361,0,1,0,3,0.0,--,--,--,--,--
